year	teamID	name	playerID
1995	PHI	Alphonso Ford	fordal01
1995	PHI	Corey Gaines	gaineco01
1995	PHI	Greg Graham	grahagr01
1995	PHI	Jeff Grayer	grayeje01
1995	PHI	Jerome Harmon	harmoje01
1995	PHI	Jaren Jackson	jacksja01
1995	PHI	Jeff Malone	malonje01
1995	PHI	Tim Perry	perryti01
1995	PHI	Kevin Pritchard	pritcke01
1995	PHI	B.J. Tyler	tylerbj01
1995	PHI	Clarence Weatherspoon	weathcl01
1995	PHI	Scott Williams	willisc01
1995	PHI	Sharone Wright	wrighsh01
1995	PHO	Danny Ainge	aingeda01
1995	PHO	Charles Barkley	barklch01
1995	PHO	Richard Dumas	dumasri02
1995	PHO	A.C. Green	greenac01
1995	PHO	Kevin Johnson	johnske02
1995	PHO	Joe Kleine	kleinjo01
1995	PHO	Antonio Lang	langan02
1995	PHO	Dan Majerle	majerda01
1995	PHO	Danny Manning	mannida01
1995	PHO	Elliot Perry	perryel01
1995	PHO	Wesley Person	persowe01
1995	PHO	Trevor Ruffin	ruffitr01
1995	PHO	Danny Schayes	schayda01
1995	PHO	Aaron Swinson	swinsaa01
1995	PHO	Wayman Tisdale	tisdawa01
1995	POR	Mark Bryant	bryanma01
1995	POR	Clyde Drexler	drexlcl01
1995	POR	Chris Dudley	dudlech02
1995	POR	James Edwards	edwarja01
1995	POR	Harvey Grant	grantha01
1995	POR	Steve Henson	hensost01
1995	POR	Jerome Kersey	kerseje01
1995	POR	Negele Knight	knighne01
1995	POR	Aaron McKie	mckieaa01
1995	POR	Tracy Murray	murratr01
1995	POR	Terry Porter	portete01
1995	POR	Clifford Robinson	robincl02
1995	POR	James Robinson	robinja02
1995	POR	Rod Strickland	stricro02
1995	POR	Otis Thorpe	thorpot01
1995	POR	Buck Williams	willibu01
1995	SAC	Alaa Abdelnaby	abdelal01
1995	SAC	Randy Brown	brownra02
1995	SAC	Duane Causwell	causwdu01
1995	SAC	Brian Grant	grantbr01
1995	SAC	Bobby Hurley	hurlebo01
1995	SAC	Doug Lee	leedo01
1995	SAC	Derrick Phelps	phelpde01
1995	SAC	Olden Polynice	polynol01
1995	SAC	Mitch Richmond	richmmi01
1995	SAC	Lionel Simmons	simmoli01
1995	SAC	Michael Smith	smithmi02
1995	SAC	Henry Turner	turnehe02
1995	SAC	Spud Webb	webbsp01
1995	SAC	Walt Williams	williwa02
1995	SAC	Trevor Wilson	wilsotr01
1995	SAS	Willie Anderson	anderwi01
1995	SAS	Corey Crowder	crowdco01
1995	SAS	Terry Cummings	cummite01
1995	SAS	Vinny Del Negro	delnevi01
1995	SAS	Howard Eisley	eisleho01
1995	SAS	Sean Elliott	elliose01
1995	SAS	Jack Haley	haleyja01
1995	SAS	Avery Johnson	johnsav01
1995	SAS	Moses Malone	malonmo01
1995	SAS	Julius Nwosu	nwosuju01
1995	SAS	Chuck Person	persoch01
1995	SAS	J.R. Reid	reidjr01
1995	SAS	Doc Rivers	riverdo01
1995	SAS	David Robinson	robinda01
1995	SAS	Dennis Rodman	rodmade01
1995	SAS	Chris Whitney	whitnch01
1995	SEA	Vincent Askew	askewvi01
1995	SEA	Bill Cartwright	cartwbi01
1995	SEA	Kendall Gill	gillke01
1995	SEA	Byron Houston	houstby01
1995	SEA	Ervin Johnson	johnser02
1995	SEA	Shawn Kemp	kempsh01
1995	SEA	Rich King	kingri01
1995	SEA	Sarunas Marciulionis	marcisa01
1995	SEA	Nate McMillan	mcmilna01
1995	SEA	Gary Payton	paytoga01
1995	SEA	Sam Perkins	perkisa01
1995	SEA	Steve Scheffler	schefst01
1995	SEA	Detlef Schrempf	schrede01
1995	SEA	Dontonio Wingfield	wingfdo01
1995	UTA	David Benoit	benoida01
1995	UTA	Walter Bond	bondwa01
1995	UTA	Antoine Carr	carran01
1995	UTA	Tom Chambers	chambto01
1995	UTA	John Crotty	crottjo01
1995	UTA	James Donaldson	donalja01
1995	UTA	Blue Edwards	edwarbl01
1995	UTA	Jeff Hornacek	hornaje01
1995	UTA	Jay Humphries	humphja01
1995	UTA	Adam Keefe	keefead01
1995	UTA	Karl Malone	malonka01
1995	UTA	Bryon Russell	russebr01
1995	UTA	Felton Spencer	spencfe01
1995	UTA	John Stockton	stockjo01
1995	UTA	Jamie Watson	watsoja01
1995	WSB	Mitchell Butler	butlemi02
1995	WSB	Rex Chapman	chapmre01
1995	WSB	Calbert Cheaney	cheanca01
1995	WSB	Kevin Duckworth	duckwke01
1995	WSB	Tom Gugliotta	guglito01
1995	WSB	Juwan Howard	howarju01
1995	WSB	Don MacLean	macledo01
1995	WSB	Jim McIlvaine	mcilvji01
1995	WSB	Gheorghe Muresan	muresgh01
1995	WSB	Brian Oliver	olivebr01
1995	WSB	Doug Overton	overtdo01
1995	WSB	Scott Skiles	skilesc01
1995	WSB	Larry Stewart	stewala01
1995	WSB	Anthony Tucker	tuckean01
1995	WSB	Kenny Walker	walkeke01
1995	WSB	Chris Webber	webbech01
1996	ATL	Stacey Augmon	augmost01
1996	ATL	Mookie Blaylock	blaylmo01
1996	ATL	Donnie Boyce	boycedo01
1996	ATL	Matt Bullard	bullama01
1996	ATL	Craig Ehlo	ehlocr01
1996	ATL	Ron Grandison	grandro01
1996	ATL	Alan Henderson	hendeal01
1996	ATL	Reggie Jordan	jordare01
1996	ATL	Tim Kempton	kemptti01
1996	ATL	Christian Laettner	laettch01
1996	ATL	Andrew Lang	langan01
1996	ATL	Grant Long	longgr01
1996	ATL	Todd Mundt	mundtto01
1996	ATL	Howard Nathan	nathaho01
1996	ATL	Ken Norman	normake01
1996	ATL	Sean Rooks	rooksse01
1996	ATL	Steve Smith	smithst01
1996	ATL	Spud Webb	webbsp01
1996	BOS	Dana Barros	barroda01
1996	BOS	Dee Brown	brownde01
1996	BOS	Junior Burrough	burroju01
1996	BOS	Charles Claxton	claxtch01
1996	BOS	Todd Day	dayto01
1996	BOS	Sherman Douglas	douglsh01
1996	BOS	Pervis Ellison	ellispe01
1996	BOS	Rick Fox	foxri01
1996	BOS	Thomas Hamilton	hamilth01
1996	BOS	Alton Lister	listeal01
1996	BOS	Greg Minor	minorgr01
1996	BOS	Eric Montross	montrer01
1996	BOS	Todd Mundt	mundtto01
1996	BOS	Dino Radja	radjadi01
1996	BOS	Doug Smith	smithdo03
1996	BOS	Larry Sykes	sykesla01
1996	BOS	David Wesley	wesleda01
1996	BOS	Eric Williams	willier01
1996	CHH	Michael Adams	adamsmi01
1996	CHH	Rafael Addison	addisra01
1996	CHH	Kenny Anderson	anderke01
1996	CHH	Corey Beck	beckco01
1996	CHH	Muggsy Bogues	boguemu01
1996	CHH	Scott Burrell	burresc01
1996	CHH	Dell Curry	curryde01
1996	CHH	Matt Geiger	geigema01
1996	CHH	Kendall Gill	gillke01
1996	CHH	Gerald Glass	glassge01
1996	CHH	Anthony Goldwire	goldwan01
1996	CHH	Darrin Hancock	hancoda01
1996	CHH	Donald Hodge	hodgedo01
1996	CHH	Larry Johnson	johnsla02
1996	CHH	Pete Myers	myerspe01
1996	CHH	Robert Parish	parisro01
1996	CHH	Khalid Reeves	reevekh01
1996	CHH	Glen Rice	ricegl01
1996	CHH	Greg Sutton	suttogr01
1996	CHH	Joe Wolf	wolfjo01
1996	CHH	George Zidek	zidekge01
1996	CHI	Randy Brown	brownra02
1996	CHI	Jud Buechler	buechju01
1996	CHI	Jason Caffey	caffeja01
1996	CHI	James Edwards	edwarja01
1996	CHI	Jack Haley	haleyja01
1996	CHI	Ron Harper	harpero01
1996	CHI	Michael Jordan	jordami01
1996	CHI	Steve Kerr	kerrst01
1996	CHI	Toni Kukoc	kukocto01
1996	CHI	Luc Longley	longllu01
1996	CHI	Scottie Pippen	pippesc01
1996	CHI	Dennis Rodman	rodmade01
1996	CHI	John Salley	sallejo01
1996	CHI	Dickey Simpkins	simpkdi01
1996	CHI	Bill Wennington	wennibi01
1996	CLE	John Amaechi	amaecjo01
1996	CLE	Terrell Brandon	brandte01
1996	CLE	Michael Cage	cagemi01
1996	CLE	Joe Courtney	courtjo01
1996	CLE	John Crotty	crottjo01
1996	CLE	Danny Ferry	ferryda01
1996	CLE	Tyrone Hill	hillty01
1996	CLE	Darryl Johnson	johnsda02
1996	CLE	Antonio Lang	langan02
1996	CLE	Dan Majerle	majerda01
1996	CLE	Donny Marshall	marshdo02
1996	CLE	Chris Mills	millsch01
1996	CLE	Harold Miner	minerha01
1996	CLE	Bobby Phills	phillbo01
1996	CLE	Bob Sura	surabo01
1996	DAL	Scott Brooks	brooksc01
1996	DAL	Terry Davis	daviste01
1996	DAL	Tony Dumas	dumasto01
1996	DAL	Lucious Harris	harrilu01
1996	DAL	Donald Hodge	hodgedo01
1996	DAL	Jim Jackson	jacksji01
1996	DAL	Popeye Jones	jonespo01
1996	DAL	Jason Kidd	kiddja01
1996	DAL	Jamal Mashburn	mashbja01
1996	DAL	George McCloud	mccloge01
1996	DAL	Loren Meyer	meyerlo01
1996	DAL	Cherokee Parks	parksch02
1996	DAL	Reggie Slater	slatere01
1996	DAL	Lorenzo Williams	willilo01
1996	DAL	David Wood	woodda01
1996	DEN	Mahmoud Abdul-Rauf	abdulma02
1996	DEN	Rastko Cvetkovic	cvetkra01
1996	DEN	Dale Ellis	ellisda01
1996	DEN	LaPhonso Ellis	ellisla01
1996	DEN	Matt Fish	fishma01
1996	DEN	Greg Grant	grantgr01
1996	DEN	Tom Hammonds	hammoto01
1996	DEN	Don MacLean	macledo01
1996	DEN	Antonio McDyess	mcdyean01
1996	DEN	Dikembe Mutombo	mutomdi01
1996	DEN	Doug Overton	overtdo01
1996	DEN	Jalen Rose	roseja01
1996	DEN	Reggie Slater	slatere01
1996	DEN	Elmore Spencer	spencel01
1996	DEN	Bryant Stith	stithbr01
1996	DEN	Reggie Williams	willire01
1996	DEN	Randy Woods	woodsra01
1996	DET	Steve Bardo	bardost01
1996	DET	Michael Curry	currymi01
1996	DET	Joe Dumars	dumarjo01
1996	DET	Grant Hill	hillgr01
1996	DET	Allan Houston	houstal01
1996	DET	Lindsey Hunter	hunteli01
1996	DET	Eric Leckner	leckner01
1996	DET	Mark Macon	maconma01
1996	DET	Terry Mills	millste01
1996	DET	Theo Ratliff	ratlith01
1996	DET	Don Reid	reiddo01
1996	DET	Lou Roe	roelo01
1996	DET	Otis Thorpe	thorpot01
1996	DET	Mark West	westma01
1996	GSW	B.J. Armstrong	armstbj01
1996	GSW	Jon Barry	barryjo01
1996	GSW	Robert Churchwell	churcro01
1996	GSW	Bimbo Coles	colesbi01
1996	GSW	Andrew DeClercq	declean01
1996	GSW	Chris Gatling	gatlich01
1996	GSW	Geert Hammink	hammige01
1996	GSW	Tim Hardaway	hardati01
1996	GSW	Jerome Kersey	kerseje01
1996	GSW	Donyell Marshall	marshdo01
1996	GSW	Chris Mullin	mullich01
1996	GSW	Clifford Rozier	roziecl01
1996	GSW	Rony Seikaly	seikaro01
1996	GSW	Joe Smith	smithjo02
1996	GSW	Latrell Sprewell	sprewla01
1996	GSW	Kevin Willis	willike02
1996	GSW	David Wood	woodda01
1996	HOU	Melvin Booker	bookeme01
1996	HOU	Tim Breaux	breauti01
1996	HOU	Chucky Brown	brownch01
1996	HOU	Mark Bryant	bryanma01
1996	HOU	Sam Cassell	cassesa01
1996	HOU	Pete Chilcutt	chilcpe01
1996	HOU	Clyde Drexler	drexlcl01
1996	HOU	Mario Elie	eliema01
1996	HOU	Alvin Heggs	heggsal01
1996	HOU	Robert Horry	horryro01
1996	HOU	Jaren Jackson	jacksja01
1996	HOU	Henry James	jameshe01
1996	HOU	Charles Jones	jonesch01
1996	HOU	Sam Mack	macksa01
1996	HOU	Tracy Moore	mooretr01
1996	HOU	Hakeem Olajuwon	olajuha01
1996	HOU	Eldridge Recasner	recasel01
1996	HOU	Kenny Smith	smithke01
1996	IND	Travis Best	besttr01
1996	IND	Adrian Caldwell	caldwad01
1996	IND	Antonio Davis	davisan01
1996	IND	Dale Davis	davisda01
1996	IND	Duane Ferrell	ferredu01
1996	IND	Fred Hoiberg	hoibefr01
1996	IND	Mark Jackson	jacksma01
1996	IND	Eddie Johnson	johnsed03
1996	IND	Derrick McKey	mckeyde01
1996	IND	Reggie Miller	millere01
1996	IND	Ricky Pierce	piercri01
1996	IND	Dwayne Schintzius	schindw01
1996	IND	Rik Smits	smitsri01
1996	IND	Haywoode Workman	workmha01
1996	LAC	Brent Barry	barrybr01
1996	LAC	Terry Dehere	deherte01
1996	LAC	Bison Dele	delebi01
1996	LAC	Antonio Harvey	harvean01
1996	LAC	Lamond Murray	murrala01
1996	LAC	Bo Outlaw	outlabo01
1996	LAC	Eric Piatkowski	piatker01
1996	LAC	Pooh Richardson	richapo01
1996	LAC	Stanley Roberts	roberst01
1996	LAC	Rodney Rogers	rogerro01
1996	LAC	Malik Sealy	sealyma01
1996	LAC	Keith Tower	towerke01
1996	LAC	Logan Vander Velden	vandelo01
1996	LAC	Loy Vaught	vaughlo01
1996	LAL	Corie Blount	blounco01
1996	LAL	Elden Campbell	campbel01
1996	LAL	Cedric Ceballos	cebalce01
1996	LAL	Vlade Divac	divacvl01
1996	LAL	Magic Johnson	johnsma02
1996	LAL	Eddie Jones	jonesed02
1996	LAL	Frankie King	kingfr01
1996	LAL	George Lynch	lynchge01
1996	LAL	Anthony Miller	millean01
1996	LAL	Anthony Peeler	peelean01
1996	LAL	Fred Roberts	roberfr01
1996	LAL	Derek Strong	stronde01
1996	LAL	Sedale Threatt	threase01
1996	LAL	Nick Van Exel	vanexni01
1996	MIA	Keith Askins	askinke01
1996	MIA	Rex Chapman	chapmre01
1996	MIA	Bimbo Coles	colesbi01
1996	MIA	Tyrone Corbin	corbity01
1996	MIA	Sasha Danilovic	danilsa01
1996	MIA	LeRon Ellis	ellisle02
1996	MIA	Kevin Gamble	gamblke01
1996	MIA	Chris Gatling	gatlich01
1996	MIA	Ron Grandison	grandro01
1996	MIA	Tim Hardaway	hardati01
1996	MIA	Stacey King	kingst01
1996	MIA	Voshon Lenard	lenarvo01
1996	MIA	Jeff Malone	malonje01
1996	MIA	Alonzo Mourning	mournal01
1996	MIA	Pete Myers	myerspe01
1996	MIA	Billy Owens	owensbi01
1996	MIA	Terrence Rencher	renchte01
1996	MIA	Danny Schayes	schayda01
1996	MIA	Tony Smith	smithto02
1996	MIA	Kurt Thomas	thomaku01
1996	MIA	Walt Williams	williwa02
1996	MIA	Kevin Willis	willike02
1996	MIL	Vin Baker	bakervi01
1996	MIL	Benoit Benjamin	benjabe01
1996	MIL	Marty Conlon	conloma01
1996	MIL	Terry Cummings	cummite01
1996	MIL	Todd Day	dayto01
1996	MIL	Sherman Douglas	douglsh01
1996	MIL	Kevin Duckworth	duckwke01
1996	MIL	Randolph Keys	keysra01
1996	MIL	Alton Lister	listeal01
1996	MIL	Lee Mayberry	maybele01
1996	MIL	Eric Mobley	mobleer01
1996	MIL	Eric Murdock	murdoer01
1996	MIL	Johnny Newman	newmajo01
1996	MIL	Mike Peplowski	peplomi01
1996	MIL	Shawn Respert	respesh01
1996	MIL	Jerry Reynolds	reynoje01
1996	MIL	Glenn Robinson	robingl01
1996	MIN	Jerome Allen	allenje01
1996	MIN	Marques Bragg	braggma01
1996	MIN	Mark Davis	davisma02
1996	MIN	Kevin Garnett	garneke01
1996	MIN	Tom Gugliotta	guglito01
1996	MIN	Christian Laettner	laettch01
1996	MIN	Andrew Lang	langan01
1996	MIN	Darrick Martin	martida01
1996	MIN	Sam Mitchell	mitchsa01
1996	MIN	Terry Porter	portete01
1996	MIN	Isaiah Rider	rideris01
1996	MIN	Eric Riley	rileyer01
1996	MIN	Sean Rooks	rooksse01
1996	MIN	Charles Smith	smithch02
1996	MIN	Spud Webb	webbsp01
1996	MIN	Doug West	westdo01
1996	MIN	Micheal Williams	willimi02
1996	NJN	Kenny Anderson	anderke01
1996	NJN	Shawn Bradley	bradlsh01
1996	NJN	P.J. Brown	brownpj01
1996	NJN	Chris Childs	childch01
1996	NJN	Yinka Dare	dareyi01
1996	NJN	Kevin Edwards	edwarke01
1996	NJN	Vern Fleming	flemive01
1996	NJN	Kendall Gill	gillke01
1996	NJN	Armen Gilliam	gilliar01
1996	NJN	Gerald Glass	glassge01
1996	NJN	Greg Graham	grahagr01
1996	NJN	Rick Mahorn	mahorri01
1996	NJN	Ed O'Bannon	obanned01
1996	NJN	Tim Perry	perryti01
1996	NJN	Khalid Reeves	reevekh01
1996	NJN	Rex Walters	waltere01
1996	NJN	Robert Werdann	werdaro01
1996	NJN	Jayson Williams	willija01
1996	NYK	Willie Anderson	anderwi01
1996	NYK	Doug Christie	chrisdo01
1996	NYK	Hubert Davis	davishu01
1996	NYK	Patrick Ewing	ewingpa01
1996	NYK	Matt Fish	fishma01
1996	NYK	Ron Grandison	grandro01
1996	NYK	Gary Grant	grantga01
1996	NYK	Derek Harper	harpede01
1996	NYK	Brad Lohaus	lohaubr01
1996	NYK	Anthony Mason	masonan01
1996	NYK	Charles Oakley	oaklech01
1996	NYK	J.R. Reid	reidjr01
1996	NYK	Charles Smith	smithch01
1996	NYK	John Starks	starkjo01
1996	NYK	Charlie Ward	wardch01
1996	NYK	Herb Williams	willihe01
1996	NYK	Monty Williams	willimo01
1996	ORL	Nick Anderson	anderni01
1996	ORL	Darrell Armstrong	armstda01
1996	ORL	Anthony Bonner	bonnean01
1996	ORL	Anthony Bowie	bowiean01
1996	ORL	Horace Grant	grantho01
1996	ORL	Geert Hammink	hammige01
1996	ORL	Anfernee Hardaway	hardaan01
1996	ORL	Jon Koncak	koncajo01
1996	ORL	Shaquille O'Neal	onealsh01
1996	ORL	Donald Royal	royaldo01
1996	ORL	Dennis Scott	scottde01
1996	ORL	Brian Shaw	shawbr01
1996	ORL	Brooks Thompson	thompbr01
1996	ORL	Jeff Turner	turneje01
1996	ORL	David Vaughn	vaughda02
1996	ORL	Joe Wolf	wolfjo01
1996	PHI	Derrick Alston	alstode01
1996	PHI	Elmer Bennett	benneel01
1996	PHI	Shawn Bradley	bradlsh01
1996	PHI	Mike Brown	brownmi01
1996	PHI	Derrick Coleman	colemde01
1996	PHI	Richard Dumas	dumasri02
1996	PHI	Greg Graham	grahagr01
1996	PHI	Greg Grant	grantgr01
1996	PHI	Sean Higgins	higgise01
1996	PHI	Jeff Malone	malonje01
1996	PHI	Tony Massenburg	masseto01
1996	PHI	Vernon Maxwell	maxweve01
1996	PHI	Tim Perry	perryti01
1996	PHI	Ed Pinckney	pincked01
1996	PHI	Trevor Ruffin	ruffitr01
1996	PHI	Scott Skiles	skilesc01
1996	PHI	Jerry Stackhouse	stackje01
1996	PHI	Greg Sutton	suttogr01
1996	PHI	LaSalle Thompson	thompla01
1996	PHI	Rex Walters	waltere01
1996	PHI	Clarence Weatherspoon	weathcl01
1996	PHI	Scott Williams	willisc01
1996	PHI	Trevor Wilson	wilsotr01
1996	PHI	Sharone Wright	wrighsh01
1996	PHO	Charles Barkley	barklch01
1996	PHO	Mario Bennett	bennema01
1996	PHO	Chris Carr	carrch01
1996	PHO	John Coker	cokerjo01
1996	PHO	Michael Finley	finlemi01
1996	PHO	A.C. Green	greenac01
1996	PHO	Kevin Johnson	johnske02
1996	PHO	Joe Kleine	kleinjo01
1996	PHO	Danny Manning	mannida01
1996	PHO	Elliot Perry	perryel01
1996	PHO	Wesley Person	persowe01
1996	PHO	Terrence Rencher	renchte01
1996	PHO	Stefano Rusconi	ruscost01
1996	PHO	Tony Smith	smithto02
1996	PHO	Wayman Tisdale	tisdawa01
1996	PHO	Hot Rod Williams	williho01
1996	PHO	David Wood	woodda01
1996	POR	Randolph Childress	childra01
1996	POR	Anthony Cook	cookan01
1996	POR	Chris Dudley	dudlech02
1996	POR	Harvey Grant	grantha01
1996	POR	Aaron McKie	mckieaa01
1996	POR	Clifford Robinson	robincl02
1996	POR	James Robinson	robinja02
1996	POR	Rumeal Robinson	robinru01
1996	POR	Arvydas Sabonis	sabonar01
1996	POR	Reggie Slater	slatere01
1996	POR	Elmore Spencer	spencel01
1996	POR	Rod Strickland	stricro02
1996	POR	Gary Trent	trentga01
1996	POR	Buck Williams	willibu01
1996	POR	Dontonio Wingfield	wingfdo01
1996	SAC	Duane Causwell	causwdu01
1996	SAC	Tyrone Corbin	corbity01
1996	SAC	Tyus Edney	edneyty01
1996	SAC	Kevin Gamble	gamblke01
1996	SAC	Brian Grant	grantbr01
1996	SAC	Byron Houston	houstby01
1996	SAC	Bobby Hurley	hurlebo01
1996	SAC	Sarunas Marciulionis	marcisa01
1996	SAC	Clint McDaniel	mcdancl01
1996	SAC	Billy Owens	owensbi01
1996	SAC	Olden Polynice	polynol01
1996	SAC	Mitch Richmond	richmmi01
1996	SAC	Lionel Simmons	simmoli01
1996	SAC	Michael Smith	smithmi02
1996	SAC	Walt Williams	williwa02
1996	SAC	Corliss Williamson	willico02
1996	SAS	Cory Alexander	alexaco01
1996	SAS	Greg Anderson	andergr01
1996	SAS	Vinny Del Negro	delnevi01
1996	SAS	Dell Demps	dempsde01
1996	SAS	Sean Elliott	elliose01
1996	SAS	Carl Herrera	herreca01
1996	SAS	Avery Johnson	johnsav01
1996	SAS	Brad Lohaus	lohaubr01
1996	SAS	Will Perdue	perduwi01
1996	SAS	Chuck Person	persoch01
1996	SAS	J.R. Reid	reidjr01
1996	SAS	Doc Rivers	riverdo01
1996	SAS	David Robinson	robinda01
1996	SAS	Charles Smith	smithch01
1996	SAS	Monty Williams	willimo01
1996	SEA	Vincent Askew	askewvi01
1996	SEA	Frank Brickowski	brickfr01
1996	SEA	Sherell Ford	fordsh01
1996	SEA	Hersey Hawkins	hawkihe01
1996	SEA	Ervin Johnson	johnser02
1996	SEA	Shawn Kemp	kempsh01
1996	SEA	Nate McMillan	mcmilna01
1996	SEA	Gary Payton	paytoga01
1996	SEA	Sam Perkins	perkisa01
1996	SEA	Steve Scheffler	schefst01
1996	SEA	Detlef Schrempf	schrede01
1996	SEA	Eric Snow	snower01
1996	SEA	David Wingate	wingada01
1996	TOR	Willie Anderson	anderwi01
1996	TOR	Doug Christie	chrisdo01
1996	TOR	Acie Earl	earlac01
1996	TOR	Vincenzo Esposito	esposvi01
1996	TOR	Jimmy King	kingji02
1996	TOR	Martin Lewis	lewisma01
1996	TOR	Tony Massenburg	masseto01
1996	TOR	Oliver Miller	milleol01
1996	TOR	Tracy Murray	murratr01
1996	TOR	Dan O'Sullivan	osullda01
1996	TOR	Ed Pinckney	pincked01
1996	TOR	Alvin Robertson	roberal01
1996	TOR	Carlos Rogers	rogerca01
1996	TOR	John Salley	sallejo01
1996	TOR	Damon Stoudamire	stoudda01
1996	TOR	Zan Tabak	tabakza01
1996	TOR	Dwayne Whitfield	whitfdw01
1996	TOR	Herb Williams	willihe01
1996	TOR	Sharone Wright	wrighsh01
1996	UTA	David Benoit	benoida01
1996	UTA	Antoine Carr	carran01
1996	UTA	Howard Eisley	eisleho01
1996	UTA	Greg Foster	fostegr01
1996	UTA	Jeff Hornacek	hornaje01
1996	UTA	Adam Keefe	keefead01
1996	UTA	Karl Malone	malonka01
1996	UTA	Chris Morris	morrich01
1996	UTA	Greg Ostertag	ostergr01
1996	UTA	Bryon Russell	russebr01
1996	UTA	Felton Spencer	spencfe01
1996	UTA	John Stockton	stockjo01
1996	UTA	Andy Toolson	toolsan01
1996	UTA	Jamie Watson	watsoja01
1996	VAN	Ashraf Amaya	amayaas01
1996	VAN	Greg Anthony	anthogr01
1996	VAN	Anthony Avent	aventan01
1996	VAN	Benoit Benjamin	benjabe01
1996	VAN	Blue Edwards	edwarbl01
1996	VAN	Doug Edwards	edwardo01
1996	VAN	Kenny Gattison	gattike01
1996	VAN	Antonio Harvey	harvean01
1996	VAN	Chris King	kingch01
1996	VAN	Rich Manning	manniri01
1996	VAN	Cuonzo Martin	marticu01
1996	VAN	Darrick Martin	martida01
1996	VAN	Eric Mobley	mobleer01
1996	VAN	Lawrence Moten	motenla01
1996	VAN	Eric Murdock	murdoer01
1996	VAN	Bryant Reeves	reevebr01
1996	VAN	Byron Scott	scottby01
1996	VAN	Gerald Wilkins	wilkige01
1996	WSB	Mitchell Butler	butlemi02
1996	WSB	Calbert Cheaney	cheanca01
1996	WSB	Michael Curry	currymi01
1996	WSB	Ledell Eackles	eacklle01
1996	WSB	Greg Grant	grantgr01
1996	WSB	Juwan Howard	howarju01
1996	WSB	Tim Legler	legleti01
1996	WSB	Cedric Lewis	lewisce01
1996	WSB	Bob McCann	mccanbo01
1996	WSB	Jim McIlvaine	mcilvji01
1996	WSB	Gheorghe Muresan	muresgh01
1996	WSB	Robert Pack	packro01
1996	WSB	Mike Peplowski	peplomi01
1996	WSB	Brent Price	pricebr01
1996	WSB	Mark Price	pricema01
1996	WSB	Kevin Pritchard	pritcke01
1996	WSB	Bob Thornton	thornbo01
1996	WSB	Rasheed Wallace	wallara01
1996	WSB	Chris Webber	webbech01
1996	WSB	Jeff Webster	webstje01
1996	WSB	Chris Whitney	whitnch01
1997	ATL	Derrick Alston	alstode01
1997	ATL	Jon Barry	barryjo01
1997	ATL	Mookie Blaylock	blaylmo01
1997	ATL	Donnie Boyce	boycedo01
1997	ATL	Willie Burton	burtowi01
1997	ATL	Tyrone Corbin	corbity01
1997	ATL	Darrin Hancock	hancoda01
1997	ATL	Alan Henderson	hendeal01
1997	ATL	Henry James	jameshe01
1997	ATL	Christian Laettner	laettch01
1997	ATL	Priest Lauderdale	laudepr01
1997	ATL	Anthony Miller	millean01
1997	ATL	Dikembe Mutombo	mutomdi01
1997	ATL	Ivano Newbill	newbiiv01
1997	ATL	Ken Norman	normake01
1997	ATL	Eldridge Recasner	recasel01
1997	ATL	Steve Smith	smithst01
1997	BOS	Dana Barros	barroda01
1997	BOS	Frank Brickowski	brickfr01
1997	BOS	Dee Brown	brownde01
1997	BOS	Marty Conlon	conloma01
1997	BOS	Todd Day	dayto01
1997	BOS	Nate Driggers	driggna01
1997	BOS	Pervis Ellison	ellispe01
1997	BOS	Rick Fox	foxri01
1997	BOS	Steve Hamer	hamerst01
1997	BOS	Michael Hawkins	hawkimi01
1997	BOS	Stacey King	kingst01
1997	BOS	Alton Lister	listeal01
1997	BOS	Greg Minor	minorgr01
1997	BOS	Dino Radja	radjadi01
1997	BOS	Brett Szabo	szabobr01
1997	BOS	Antoine Walker	walkean02
1997	BOS	David Wesley	wesleda01
1997	BOS	Eric Williams	willier01
1997	CHH	Rafael Addison	addisra01
1997	CHH	Muggsy Bogues	boguemu01
1997	CHH	Scott Burrell	burresc01
1997	CHH	Tom Chambers	chambto01
1997	CHH	Dell Curry	curryde01
1997	CHH	Tony Delk	delkto01
1997	CHH	Vlade Divac	divacvl01
1997	CHH	Jamie Feick	feickja01
1997	CHH	Matt Geiger	geigema01
1997	CHH	Anthony Goldwire	goldwan01
1997	CHH	Eric Leckner	leckner01
1997	CHH	Anthony Mason	masonan01
1997	CHH	Ricky Pierce	piercri01
1997	CHH	Glen Rice	ricegl01
1997	CHH	Malik Rose	rosema01
1997	CHH	Donald Royal	royaldo01
1997	CHH	Tony Smith	smithto02
1997	CHH	George Zidek	zidekge01
1997	CHI	Randy Brown	brownra02
1997	CHI	Jud Buechler	buechju01
1997	CHI	Jason Caffey	caffeja01
1997	CHI	Bison Dele	delebi01
1997	CHI	Ron Harper	harpero01
1997	CHI	Michael Jordan	jordami01
1997	CHI	Steve Kerr	kerrst01
1997	CHI	Toni Kukoc	kukocto01
1997	CHI	Luc Longley	longllu01
1997	CHI	Robert Parish	parisro01
1997	CHI	Scottie Pippen	pippesc01
1997	CHI	Dennis Rodman	rodmade01
1997	CHI	Dickey Simpkins	simpkdi01
1997	CHI	Matt Steigenga	steigma01
1997	CHI	Bill Wennington	wennibi01
1997	CLE	Terrell Brandon	brandte01
