part	rank	time	name	year	day
1	65	Dec 09  00:04:47	(AoC++)	2023	9
1	66	Dec 09  00:04:55	teekaytai	2023	9
1	67	Dec 09  00:04:56	qpwoeirut	2023	9
1	68	Dec 09  00:04:57	Tommy Vadakumchery	2023	9
1	69	Dec 09  00:04:57	(AoC++)	2023	9
1	70	Dec 09  00:04:57	Tristan Sharma	2023	9
1	71	Dec 09  00:04:58	Maks Verver	2023	9
1	72	Dec 09  00:04:59	eeuropium	2023	9
1	73	Dec 09  00:05:03	zacharybarbanell	2023	9
1	74	Dec 09  00:05:03	Golovanov399	2023	9
1	75	Dec 09  00:05:04	(AoC++)	2023	9
1	76	Dec 09  00:05:09	(AoC++)	2023	9
1	77	Dec 09  00:05:10	etotheipi1	2023	9
1	78	Dec 09  00:05:13	elu00	2023	9
1	79	Dec 09  00:05:14	coolcomputery	2023	9
1	80	Dec 09  00:05:14	Jason Feng	2023	9
1	81	Dec 09  00:05:18	(anonymous user #44119)	2023	9
1	82	Dec 09  00:05:18	Tobias Sargeant	2023	9
1	83	Dec 09  00:05:18	ulrikdem	2023	9
1	84	Dec 09  00:05:19	Ryan O’Hara	2023	9
1	85	Dec 09  00:05:19	joefarebrother	2023	9
1	86	Dec 09  00:05:20	isnbh0	2023	9
1	87	Dec 09  00:05:20	Brett Math	2023	9
1	88	Dec 09  00:05:20	Joshua Wise	2023	9
1	89	Dec 09  00:05:22	Nikhil Vijai	2023	9
1	90	Dec 09  00:05:26	Redstone_Flash	2023	9
1	91	Dec 09  00:05:26	drdilyor	2023	9
1	92	Dec 09  00:05:27	gemdude46	2023	9
1	93	Dec 09  00:05:27	(AoC++)	2023	9
1	94	Dec 09  00:05:28	ndimov	2023	9
1	95	Dec 09  00:05:30	Joe L.	2023	9
1	96	Dec 09  00:05:32	(Sponsor)	2023	9
1	97	Dec 09  00:05:33	Thomas Liu	2023	9
1	98	Dec 09  00:05:35	(Sponsor)	2023	9
1	99	Dec 09  00:05:35	Zeyu Chen	2023	9
1	100	Dec 09  00:05:36	SimpleArt	2023	9
2	1	Dec 09  00:01:16	Mihhail Novik	2023	9
2	2	Dec 09  00:01:21	(AoC++)	2023	9
2	3	Dec 09  00:01:28	(AoC++)	2023	9
2	4	Dec 09  00:01:44	tenth	2023	9
2	5	Dec 09  00:01:48	(AoC++)	2023	9
2	6	Dec 09  00:01:51	Louis Grennell	2023	9
2	7	Dec 09  00:01:53	Shawn Hagler	2023	9
2	8	Dec 09  00:01:58	(AoC++)	2023	9
2	9	Dec 09  00:02:00	tckmn	2023	9
2	10	Dec 09  00:02:08	Zack Lee	2023	9
2	11	Dec 09  00:02:09	(AoC++)	2023	9
2	12	Dec 09  00:02:11	Ross Dempsey	2023	9
2	13	Dec 09  00:02:11	fastfouriertransfem | o7 Fauna	2023	9
2	14	Dec 09  00:02:15	phenomist	2023	9
2	15	Dec 09  00:02:16	Mercerenies	2023	9
2	16	Dec 09  00:02:22	Joseph Malagon	2023	9
2	17	Dec 09  00:02:23	Oleksandr Nikitin	2023	9
2	18	Dec 09  00:02:24	Ian DeHaan	2023	9
2	19	Dec 09  00:02:25	int-e	2023	9
2	20	Dec 09  00:02:25	David K. Zhang	2023	9
2	21	Dec 09  00:02:26	(AoC++)	2023	9
2	22	Dec 09  00:02:33	mserrano	2023	9
2	23	Dec 09  00:02:34	Noble Mushtak	2023	9
2	24	Dec 09  00:02:37	Brian Liu	2023	9
2	25	Dec 09  00:02:44	(AoC++)	2023	9
2	26	Dec 09  00:02:46	(anonymous user #3623430)	2023	9
2	27	Dec 09  00:02:47	glaukias	2023	9
2	28	Dec 09  00:02:47	boboquack	2023	9
2	29	Dec 09  00:02:48	Lau Xin Wei	2023	9
2	30	Dec 09  00:02:50	tirefire	2023	9
2	31	Dec 09  00:02:52	zacharybarbanell	2023	9
2	32	Dec 09  00:02:52	periodically-makes-puns	2023	9
2	33	Dec 09  00:02:54	(Sponsor)	2023	9
2	34	Dec 09  00:02:56	Samuel Chen	2023	9
2	35	Dec 09  00:02:57	(Sponsor)	2023	9
2	36	Dec 09  00:02:59	(Sponsor)	2023	9
2	37	Dec 09  00:02:59	Avi Swartz	2023	9
2	38	Dec 09  00:03:00	(AoC++)	2023	9
2	39	Dec 09  00:03:02	hyperneutrino	2023	9
2	40	Dec 09  00:03:02	david-why	2023	9
2	41	Dec 09  00:03:05	(AoC++)	2023	9
2	42	Dec 09  00:03:06	xiaowuc1	2023	9
2	43	Dec 09  00:03:07	Clancy Woodburn	2023	9
2	44	Dec 09  00:03:07	mlucy	2023	9
2	45	Dec 09  00:03:07	Magnus Hokland Hegdahl	2023	9
2	46	Dec 09  00:03:09	(anonymous user #146689)	2023	9
2	47	Dec 09  00:03:09	(AoC++)	2023	9
2	48	Dec 09  00:03:10	rhendric	2023	9
2	49	Dec 09  00:03:10	(Sponsor)	2023	9
2	50	Dec 09  00:03:13	Craig Gidney	2023	9
2	51	Dec 09  00:03:14	bluepichu	2023	9
2	52	Dec 09  00:03:15	(AoC++)	2023	9
2	53	Dec 09  00:03:20	Yoshiap	2023	9
2	54	Dec 09  00:03:21	Alexander Haupt	2023	9
2	55	Dec 09  00:03:21	grhkm21	2023	9
2	56	Dec 09  00:03:22	mangoqwq	2023	9
2	57	Dec 09  00:03:22	(AoC++)	2023	9
2	58	Dec 09  00:03:22	sun-bachung	2023	9
2	59	Dec 09  00:03:23	Radoslav Kirov	2023	9
2	60	Dec 09  00:03:23	the-chenergy	2023	9
2	61	Dec 09  00:03:23	Allen Huang	2023	9
2	62	Dec 09  00:03:26	TINA WANG - STUDENT	2023	9
2	63	Dec 09  00:03:27	Bradley Louie	2023	9
2	64	Dec 09  00:03:27	Omkar Bhalerao	2023	9
2	65	Dec 09  00:03:28	joefarebrother	2023	9
2	66	Dec 09  00:03:29	David Sharick	2023	9
2	67	Dec 09  00:03:30	(AoC++)	2023	9
2	68	Dec 09  00:03:31	penteract	2023	9
2	69	Dec 09  00:03:31	(AoC++)	2023	9
2	70	Dec 09  00:03:33	Kevin Sheng	2023	9
2	71	Dec 09  00:03:33	Sean Yawning	2023	9
2	72	Dec 09  00:03:34	Tristan Sharma	2023	9
2	73	Dec 09  00:03:34	(Sponsor)	2023	9
2	74	Dec 09  00:03:35	Zeyu Chen	2023	9
2	75	Dec 09  00:03:36	meexwaal	2023	9
2	76	Dec 09  00:03:37	Zach Hacking	2023	9
2	77	Dec 09  00:03:39	Adavya Goyal	2023	9
2	78	Dec 09  00:03:40	(anonymous user #393546)	2023	9
2	79	Dec 09  00:03:41	(AoC++)	2023	9
2	80	Dec 09  00:03:41	LyricLy	2023	9
2	81	Dec 09  00:03:41	dan-simon	2023	9
2	82	Dec 09  00:03:41	Derek Dong	2023	9
2	83	Dec 09  00:03:42	Thomas Feld	2023	9
2	84	Dec 09  00:03:42	S. Teikn Smith	2023	9
2	85	Dec 09  00:03:43	William Y. Feng	2023	9
2	86	Dec 09  00:03:43	etotheipi1	2023	9
2	87	Dec 09  00:03:43	Olle Lapidus	2023	9
2	88	Dec 09  00:03:43	coolcomputery	2023	9
2	89	Dec 09  00:03:44	Tommy Vadakumchery	2023	9
2	90	Dec 09  00:03:45	(AoC++)	2023	9
2	91	Dec 09  00:03:47	qpwoeirut	2023	9
2	92	Dec 09  00:03:49	Carl Schildkraut	2023	9
2	93	Dec 09  00:03:50	Jiacheng (Alan) Liang	2023	9
2	94	Dec 09  00:03:50	Lukáš Folwarczný	2023	9
2	95	Dec 09  00:03:53	Jan Verbeek	2023	9
2	96	Dec 09  00:03:55	qwewqa	2023	9
2	97	Dec 09  00:03:56	Yiming Li	2023	9
2	98	Dec 09  00:03:59	Brett Math	2023	9
2	99	Dec 09  00:04:00	Maks Verver	2023	9
2	100	Dec 09  00:04:02	Dan Roche	2023	9
1	1	Dec 01  00:00:09	(AoC++)	2024	1
1	2	Dec 01  00:00:54	Peter Hedman	2024	1
1	3	Dec 01  00:00:54	Shen Li	2024	1
1	4	Dec 01  00:01:00	(AoC++)	2024	1
1	5	Dec 01  00:01:02	secemp9	2024	1
1	6	Dec 01  00:01:07	5space	2024	1
1	7	Dec 01  00:01:11	bjebert	2024	1
1	8	Dec 01  00:01:15	tckmn	2024	1
1	9	Dec 01  00:01:21	Adavya Goyal	2024	1
1	10	Dec 01  00:01:27	Peter Cullen Burbery	2024	1
1	11	Dec 01  00:01:28	nim-ka	2024	1
1	12	Dec 01  00:01:30	(AoC++)	2024	1
1	13	Dec 01  00:01:31	(AoC++)	2024	1
1	14	Dec 01  00:01:32	Daniel Yang	2024	1
1	15	Dec 01  00:01:33	chunkybanana	2024	1
1	16	Dec 01  00:01:33	Jonathan Ross	2024	1
1	17	Dec 01  00:01:35	(AoC++)	2024	1
1	18	Dec 01  00:01:36	TXort	2024	1
1	19	Dec 01  00:01:36	(Sponsor)	2024	1
1	20	Dec 01  00:01:38	Małgorzata Kozłowska	2024	1
1	21	Dec 01  00:01:39	(anonymous user #1565212)	2024	1
1	22	Dec 01  00:01:39	(anonymous user #44119)	2024	1
1	23	Dec 01  00:01:41	dnialh	2024	1
1	24	Dec 01  00:01:42	david-why	2024	1
1	25	Dec 01  00:01:43	(AoC++)	2024	1
1	26	Dec 01  00:01:46	Paul McMullin	2024	1
1	27	Dec 01  00:01:48	rak1507	2024	1
1	28	Dec 01  00:01:48	Oliver Ni	2024	1
1	29	Dec 01  00:01:50	(AoC++)	2024	1
1	30	Dec 01  00:01:50	(Sponsor)	2024	1
1	31	Dec 01  00:01:50	flocto	2024	1
1	32	Dec 01  00:01:52	Lenny S	2024	1
1	33	Dec 01  00:01:52	boboquack	2024	1
1	34	Dec 01  00:01:52	connorjayr	2024	1
1	35	Dec 01  00:01:54	Anango Prabhat	2024	1
1	36	Dec 01  00:01:54	(AoC++)	2024	1
1	37	Dec 01  00:01:54	(AoC++)	2024	1
1	38	Dec 01  00:01:56	(Sponsor)	2024	1
1	39	Dec 01  00:01:56	anominos	2024	1
1	40	Dec 01  00:01:58	(Sponsor)	2024	1
1	41	Dec 01  00:01:59	(AoC++)	2024	1
1	42	Dec 01  00:02:00	petertseng	2024	1
1	43	Dec 01  00:02:02	Chara	2024	1
1	44	Dec 01  00:02:02	Shashank Bhatt	2024	1
1	45	Dec 01  00:02:02	ZED.Charley William Thairo	2024	1
1	46	Dec 01  00:02:03	bluepichu	2024	1
1	47	Dec 01  00:02:04	mrkeldon	2024	1
1	48	Dec 01  00:02:05	dzaima	2024	1
1	49	Dec 01  00:02:06	(AoC++)	2024	1
1	50	Dec 01  00:02:06	(AoC++)	2024	1
1	51	Dec 01  00:02:06	Starwort	2024	1
1	52	Dec 01  00:02:10	katrinafyi	2024	1
1	53	Dec 01  00:02:11	Jan Verbeek	2024	1
1	54	Dec 01  00:02:11	Neal Wu	2024	1
1	55	Dec 01  00:02:11	(AoC++)	2024	1
1	56	Dec 01  00:02:11	(AoC++)	2024	1
1	57	Dec 01  00:02:12	Verulean	2024	1
1	58	Dec 01  00:02:12	benmirtchouk	2024	1
1	59	Dec 01  00:02:12	Rohan Garg	2024	1
1	60	Dec 01  00:02:13	Lydxn	2024	1
1	61	Dec 01  00:02:14	(AoC++)	2024	1
1	62	Dec 01  00:02:14	(AoC++)	2024	1
1	63	Dec 01  00:02:14	Samvar Shah	2024	1
1	64	Dec 01  00:02:14	(AoC++)	2024	1
1	65	Dec 01  00:02:14	nimak02	2024	1
1	66	Dec 01  00:02:15	Lovemathboy H	2024	1
1	67	Dec 01  00:02:16	(AoC++)	2024	1
1	68	Dec 01  00:02:16	Martin Camacho	2024	1
1	69	Dec 01  00:02:16	(AoC++)	2024	1
1	70	Dec 01  00:02:16	mangoqwq	2024	1
1	71	Dec 01  00:02:17	(AoC++)	2024	1
1	72	Dec 01  00:02:17	Gorane7	2024	1
1	73	Dec 01  00:02:18	(AoC++)	2024	1
1	74	Dec 01  00:02:18	(AoC++)	2024	1
1	75	Dec 01  00:02:18	Kevin Sheng	2024	1
1	76	Dec 01  00:02:19	Robert Xiao	2024	1
1	77	Dec 01  00:02:19	Måns Magnusson	2024	1
1	78	Dec 01  00:02:20	Ryan Tang	2024	1
1	79	Dec 01  00:02:20	Zack Chroman	2024	1
1	80	Dec 01  00:02:22	(anonymous user #4318035)	2024	1
1	81	Dec 01  00:02:22	(Sponsor)	2024	1
1	82	Dec 01  00:02:23	Venkat Rao	2024	1
1	83	Dec 01  00:02:24	(AoC++)	2024	1
1	84	Dec 01  00:02:25	psun256	2024	1
1	85	Dec 01  00:02:25	Dennis Hu	2024	1
1	86	Dec 01  00:02:25	grkozlowski	2024	1
1	87	Dec 01  00:02:27	rhendric	2024	1
1	88	Dec 01  00:02:27	Thomas Feld	2024	1
1	89	Dec 01  00:02:27	(AoC++)	2024	1
1	90	Dec 01  00:02:27	Md Abedin	2024	1
1	91	Dec 01  00:02:27	@Dusknt	2024	1
1	92	Dec 01  00:02:27	Ian DeHaan	2024	1
1	93	Dec 01  00:02:28	falsidge	2024	1
1	94	Dec 01  00:02:28	(AoC++)	2024	1
1	95	Dec 01  00:02:28	MvKaio	2024	1
1	96	Dec 01  00:02:28	Warith Rahman	2024	1
1	97	Dec 01  00:02:29	ndimov	2024	1
1	98	Dec 01  00:02:30	Taras Gritsenko	2024	1
1	99	Dec 01  00:02:31	shinyclovers	2024	1
1	100	Dec 01  00:02:31	SeptaCube	2024	1
2	1	Dec 01  00:00:04	(AoC++)	2024	1
2	2	Dec 01  00:00:26	(AoC++)	2024	1
2	3	Dec 01  00:00:26	Peter Hedman	2024	1
2	4	Dec 01  00:00:26	Shen Li	2024	1
2	5	Dec 01  00:00:35	chunkybanana	2024	1
2	6	Dec 01  00:00:39	bjebert	2024	1
2	7	Dec 01  00:00:39	Daniel Yang	2024	1
2	8	Dec 01  00:00:40	5space	2024	1
2	9	Dec 01  00:00:40	secemp9	2024	1
2	10	Dec 01  00:00:43	(Sponsor)	2024	1
2	11	Dec 01  00:00:44	nimak02	2024	1
2	12	Dec 01  00:00:48	Małgorzata Kozłowska	2024	1
2	13	Dec 01  00:00:49	tckmn	2024	1
2	14	Dec 01  00:00:49	petertseng	2024	1
2	15	Dec 01  00:00:50	Jonathan Ross	2024	1
2	16	Dec 01  00:00:52	Lenny S	2024	1
2	17	Dec 01  00:00:52	Alex Steele	2024	1
2	18	Dec 01  00:00:53	(AoC++)	2024	1
2	19	Dec 01  00:00:53	(anonymous user #1565212)	2024	1
2	20	Dec 01  00:00:53	dzaima	2024	1
2	21	Dec 01  00:00:54	Adavya Goyal	2024	1
2	22	Dec 01  00:00:55	nim-ka	2024	1
2	23	Dec 01  00:00:56	@Dusknt	2024	1
2	24	Dec 01  00:00:58	Oliver Ni	2024	1
2	25	Dec 01  00:00:58	(Sponsor)	2024	1
2	26	Dec 01  00:00:58	jrdonat	2024	1
2	27	Dec 01  00:00:59	dnialh	2024	1
2	28	Dec 01  00:00:59	rak1507	2024	1
2	29	Dec 01  00:01:00	TXort	2024	1
2	30	Dec 01  00:01:00	david-why	2024	1
2	31	Dec 01  00:01:01	ecqiu	2024	1
2	32	Dec 01  00:01:02	(Sponsor)	2024	1
2	33	Dec 01  00:01:04	anominos	2024	1
2	34	Dec 01  00:01:04	(AoC++)	2024	1
2	35	Dec 01  00:01:05	(anonymous user #44119)	2024	1
2	36	Dec 01  00:01:05	connorjayr	2024	1
2	37	Dec 01  00:01:06	Alexander Haupt	2024	1
2	38	Dec 01  00:01:06	Peter Cullen Burbery	2024	1
2	39	Dec 01  00:01:06	flocto	2024	1
2	40	Dec 01  00:01:06	Tobias-Glimmerfors	2024	1
2	41	Dec 01  00:01:07	(AoC++)	2024	1
2	42	Dec 01  00:01:07	(AoC++)	2024	1
2	43	Dec 01  00:01:07	boboquack	2024	1
2	44	Dec 01  00:01:08	Luap2003	2024	1
2	45	Dec 01  00:01:08	(AoC++)	2024	1
2	46	Dec 01  00:01:08	Paul McMullin	2024	1
2	47	Dec 01  00:01:08	(AoC++)	2024	1
2	48	Dec 01  00:01:09	Eddie Qiao	2024	1
2	49	Dec 01  00:01:10	katrinafyi	2024	1
2	50	Dec 01  00:01:11	Starwort	2024	1
2	51	Dec 01  00:01:12	Venkat Rao	2024	1
2	52	Dec 01  00:01:12	TheFatRabbit	2024	1
2	53	Dec 01  00:01:12	Raymond Chen	2024	1
2	54	Dec 01  00:01:12	benmirtchouk	2024	1
2	55	Dec 01  00:01:12	(AoC++)	2024	1
2	56	Dec 01  00:01:12	kxd66	2024	1
2	57	Dec 01  00:01:13	Shashank Bhatt	2024	1
2	58	Dec 01  00:01:13	Alexander Berntsson	2024	1
2	59	Dec 01  00:01:14	Verulean	2024	1
2	60	Dec 01  00:01:14	Anango Prabhat	2024	1
2	61	Dec 01  00:01:14	(anonymous user #60233)	2024	1
2	62	Dec 01  00:01:15	(Sponsor)	2024	1
2	63	Dec 01  00:01:16	Camelpilot33	2024	1
2	64	Dec 01  00:01:16	(AoC++)	2024	1
2	65	Dec 01  00:01:16	mrkeldon	2024	1
2	66	Dec 01  00:01:17	(AoC++)	2024	1
2	67	Dec 01  00:01:17	(AoC++)	2024	1
2	68	Dec 01  00:01:17	(AoC++)	2024	1
2	69	Dec 01  00:01:17	Martin Camacho	2024	1
2	70	Dec 01  00:01:17	(AoC++)	2024	1
2	71	Dec 01  00:01:18	piman51277	2024	1
2	72	Dec 01  00:01:18	Nate Allen	2024	1
2	73	Dec 01  00:01:18	Chara	2024	1
2	74	Dec 01  00:01:18	Robert Xiao	2024	1
2	75	Dec 01  00:01:18	(AoC++)	2024	1
2	76	Dec 01  00:01:19	ZED.Charley William Thairo	2024	1
2	77	Dec 01  00:01:19	(AoC++)	2024	1
2	78	Dec 01  00:01:19	Zack Lee	2024	1
2	79	Dec 01  00:01:20	Måns Magnusson	2024	1
2	80	Dec 01  00:01:20	(AoC++)	2024	1
2	81	Dec 01  00:01:21	Neal Wu	2024	1
2	82	Dec 01  00:01:21	(Sponsor)	2024	1
2	83	Dec 01  00:01:21	(Sponsor)	2024	1
2	84	Dec 01  00:01:21	(AoC++)	2024	1
2	85	Dec 01  00:01:22	rhendric	2024	1
2	86	Dec 01  00:01:22	Lovemathboy H	2024	1
2	87	Dec 01  00:01:22	Omkar Bhalerao	2024	1
2	88	Dec 01  00:01:23	bluepichu	2024	1
2	89	Dec 01  00:01:23	(anonymous user #1047278)	2024	1
2	90	Dec 01  00:01:23	Nicholas Tarsis	2024	1
2	91	Dec 01  00:01:23	(Sponsor)	2024	1
2	92	Dec 01  00:01:23	dan-simon	2024	1
2	93	Dec 01  00:01:23	psun256	2024	1
2	94	Dec 01  00:01:24	(AoC++)	2024	1
2	95	Dec 01  00:01:24	falsidge	2024	1
2	96	Dec 01  00:01:24	Luca De Cosmo	2024	1
2	97	Dec 01  00:01:24	(AoC++)	2024	1
2	98	Dec 01  00:01:24	(AoC++)	2024	1
2	99	Dec 01  00:01:24	Jan Verbeek	2024	1
2	100	Dec 01  00:01:24	mangoqwq	2024	1
1	1	Dec 10  00:00:38	(anonymous user #4697958)	2024	10
1	2	Dec 10  00:00:42	Peppa Li	2024	10
1	3	Dec 10  00:00:54	ChristophGreger	2024	10
1	4	Dec 10  00:00:57	u4sef	2024	10
1	5	Dec 10  00:01:00	Stephen Olano	2024	10
1	6	Dec 10  00:01:03	(AoC++)	2024	10
1	7	Dec 10  00:01:05	BrandenXia	2024	10
1	8	Dec 10  00:01:11	(anonymous user #2537932)	2024	10
1	9	Dec 10  00:01:13	Michael Peters	2024	10
1	10	Dec 10  00:01:20	RangerMcSexy	2024	10
1	11	Dec 10  00:01:22	DC	2024	10
1	12	Dec 10  00:01:34	secemp9	2024	10
1	13	Dec 10  00:01:34	Daniel Kremsa	2024	10
1	14	Dec 10  00:01:37	(Sponsor)	2024	10
1	15	Dec 10  00:01:37	(AoC++)	2024	10
1	16	Dec 10  00:01:37	Peter Cullen Burbery	2024	10
1	17	Dec 10  00:01:38	Jonas Haller	2024	10
1	18	Dec 10  00:01:42	markoub	2024	10
1	19	Dec 10  00:01:42	RFS-0	2024	10
1	20	Dec 10  00:01:45	oPeras1	2024	10
1	21	Dec 10  00:01:49	(AoC++)	2024	10
1	22	Dec 10  00:01:49	Ferdinand Davidenko	2024	10
1	23	Dec 10  00:01:49	(Sponsor)	2024	10
1	24	Dec 10  00:01:52	Duro	2024	10
1	25	Dec 10  00:01:53	AndrejStratmann	2024	10
1	26	Dec 10  00:01:55	Małgorzata Kozłowska	2024	10
1	27	Dec 10  00:01:56	(anonymous user #4456307)	2024	10
1	28	Dec 10  00:01:57	Kedharnadh Kamatham	2024	10
1	29	Dec 10  00:01:59	(AoC++)	2024	10
1	30	Dec 10  00:01:59	Muhammad Arslan	2024	10
1	31	Dec 10  00:02:00	(Sponsor)	2024	10
1	32	Dec 10  00:02:01	ShuBan	2024	10
1	33	Dec 10  00:02:03	(Sponsor)	2024	10
1	34	Dec 10  00:02:10	Andrew Liu	2024	10
1	35	Dec 10  00:02:12	ASHUdev05	2024	10
1	36	Dec 10  00:02:13	neelthepatel8	2024	10
1	37	Dec 10  00:02:16	MrCodyTester	2024	10
1	38	Dec 10  00:02:17	(anonymous user #4440798)	2024	10
1	39	Dec 10  00:02:18	röb	2024	10
1	40	Dec 10  00:02:19	138 Aspen	2024	10
1	41	Dec 10  00:02:27	(AoC++)	2024	10
1	42	Dec 10  00:02:28	Andrii	2024	10
1	43	Dec 10  00:02:29	AashutoshKushwaha	2024	10
1	44	Dec 10  00:02:31	Antonio Perrone	2024	10
1	45	Dec 10  00:02:32	Neel Shukla	2024	10
1	46	Dec 10  00:02:36	Sharjeel Ahmad	2024	10
1	47	Dec 10  00:02:36	SelmaGuedidi	2024	10
1	48	Dec 10  00:02:39	grkozlowski	2024	10
1	49	Dec 10  00:02:40	fraito	2024	10
1	50	Dec 10  00:02:40	Dhruv Kangarla	2024	10
1	51	Dec 10  00:02:42	(anonymous user #1569907)	2024	10
1	52	Dec 10  00:02:43	Nikolay Chikin	2024	10
1	53	Dec 10  00:02:45	Alvar Soome	2024	10
1	54	Dec 10  00:02:46	(anonymous user #302636)	2024	10
1	55	Dec 10  00:02:49	James Sorenson	2024	10
1	56	Dec 10  00:02:50	Himanshu Shekhar	2024	10
1	57	Dec 10  00:02:50	EndofTimee	2024	10
1	58	Dec 10  00:02:53	Laurens Profittlich	2024	10
1	59	Dec 10  00:02:59	safwaahmad	2024	10
1	60	Dec 10  00:03:00	(AoC++)	2024	10
1	61	Dec 10  00:03:01	twinysam	2024	10
1	62	Dec 10  00:03:04	dan-simon	2024	10
1	63	Dec 10  00:03:05	Alex Steele	2024	10
1	64	Dec 10  00:03:06	Hunter Gould	2024	10
1	65	Dec 10  00:03:08	Abraham Linares	2024	10
1	66	Dec 10  00:03:08	Ishan Chugh	2024	10
1	67	Dec 10  00:03:11	Sikander Nawaz	2024	10
1	68	Dec 10  00:03:14	Chara	2024	10
1	69	Dec 10  00:03:17	Vaishnav Prabukumar	2024	10
1	70	Dec 10  00:03:19	(anonymous user #4422568)	2024	10
1	71	Dec 10  00:03:20	Owen	2024	10
1	72	Dec 10  00:03:24	(anonymous user #3394841)	2024	10
1	73	Dec 10  00:03:26	(Sponsor)	2024	10
1	74	Dec 10  00:03:27	(AoC++)	2024	10
1	75	Dec 10  00:03:29	(Sponsor)	2024	10
1	76	Dec 10  00:03:29	。 m	2024	10
1	77	Dec 10  00:03:29	Remy ROYER-ADNOT	2024	10
1	78	Dec 10  00:03:33	Владислав Быконь	2024	10
1	79	Dec 10  00:03:33	(anonymous user #60233)	2024	10
1	80	Dec 10  00:03:33	GregorPorsch	2024	10
1	81	Dec 10  00:03:35	tckmn	2024	10
1	82	Dec 10  00:03:38	Saqlain Abid	2024	10
1	83	Dec 10  00:03:39	Alexandra Murzina	2024	10
1	84	Dec 10  00:03:42	Alexander Fu	2024	10
1	85	Dec 10  00:03:44	Ankit Mohanty	2024	10
1	86	Dec 10  00:03:51	(AoC++)	2024	10
1	87	Dec 10  00:03:56	(AoC++)	2024	10
1	88	Dec 10  00:04:03	(AoC++)	2024	10
1	89	Dec 10  00:04:03	Ben Zydney	2024	10
1	90	Dec 10  00:04:04	(AoC++)	2024	10
1	91	Dec 10  00:04:06	Asuka Minato	2024	10
1	92	Dec 10  00:04:06	Olof Petterson	2024	10
1	93	Dec 10  00:04:08	Satya Jhaveri	2024	10
1	94	Dec 10  00:04:08	(Sponsor)	2024	10
1	95	Dec 10  00:04:08	(Sponsor)	2024	10
1	96	Dec 10  00:04:09	Oliver Ni	2024	10
1	97	Dec 10  00:04:12	(AoC++)	2024	10
1	98	Dec 10  00:04:12	(Sponsor)	2024	10
1	99	Dec 10  00:04:13	Baron105	2024	10
1	100	Dec 10  00:04:14	dnialh	2024	10
2	1	Dec 10  00:00:16	u4sef	2024	10
2	2	Dec 10  00:00:19	(anonymous user #4697958)	2024	10
2	3	Dec 10  00:00:22	Peppa Li	2024	10
2	4	Dec 10  00:00:27	Stephen Olano	2024	10
2	5	Dec 10  00:00:28	ChristophGreger	2024	10
2	6	Dec 10  00:00:32	(AoC++)	2024	10
2	7	Dec 10  00:00:34	Michael Peters	2024	10
2	8	Dec 10  00:00:34	BrandenXia	2024	10
2	9	Dec 10  00:00:36	(AoC++)	2024	10
2	10	Dec 10  00:00:37	Laurens Profittlich	2024	10
2	11	Dec 10  00:00:37	(anonymous user #2537932)	2024	10
2	12	Dec 10  00:00:42	DC	2024	10
2	13	Dec 10  00:00:42	RangerMcSexy	2024	10
2	14	Dec 10  00:00:43	ThePrivatePanda	2024	10
2	15	Dec 10  00:00:45	twinysam	2024	10
2	16	Dec 10  00:00:46	Daniel Kremsa	2024	10
2	17	Dec 10  00:00:46	(AoC++)	2024	10
2	18	Dec 10  00:00:46	Dhruv Kangarla	2024	10
2	19	Dec 10  00:00:46	(Sponsor)	2024	10
2	20	Dec 10  00:00:47	Madhusudhan Reddy Yerragudi	2024	10
2	21	Dec 10  00:00:47	(anonymous user #778977)	2024	10
2	22	Dec 10  00:00:48	SelmaGuedidi	2024	10
2	23	Dec 10  00:00:49	oPeras1	2024	10
2	24	Dec 10  00:00:50	Neel Shukla	2024	10
2	25	Dec 10  00:00:50	(anonymous user #4440798)	2024	10
2	26	Dec 10  00:01:00	ShuBan	2024	10
2	27	Dec 10  00:01:00	markoub	2024	10
2	28	Dec 10  00:01:01	Ferdinand Davidenko	2024	10
2	29	Dec 10  00:01:01	Rafiea Ashraf	2024	10
2	30	Dec 10  00:01:02	(Sponsor)	2024	10
2	31	Dec 10  00:01:03	(AoC++)	2024	10
2	32	Dec 10  00:01:03	secemp9	2024	10
2	33	Dec 10  00:01:03	Peter Cullen Burbery	2024	10
2	34	Dec 10  00:01:05	Jonas Haller	2024	10
2	35	Dec 10  00:01:06	(AoC++)	2024	10
2	36	Dec 10  00:01:08	Małgorzata Kozłowska	2024	10
2	37	Dec 10  00:01:10	(anonymous user #4454326)	2024	10
2	38	Dec 10  00:01:10	Nikolay Chikin	2024	10
2	39	Dec 10  00:01:10	Chelliah, Jawahar Santhoshkumar	2024	10
2	40	Dec 10  00:01:11	(anonymous user #457401)	2024	10
2	41	Dec 10  00:01:12	(AoC++)	2024	10
2	42	Dec 10  00:01:12	AndrejStratmann	2024	10
2	43	Dec 10  00:01:13	(AoC++)	2024	10
2	44	Dec 10  00:01:14	Duro	2024	10
2	45	Dec 10  00:01:15	(anonymous user #4456307)	2024	10
2	46	Dec 10  00:01:16	(Sponsor)	2024	10
2	47	Dec 10  00:01:16	Muhammad Arslan	2024	10
2	48	Dec 10  00:01:16	Alvar Soome	2024	10
2	49	Dec 10  00:01:17	(anonymous user #302636)	2024	10
